dominio_hashed,veredicto,raw_output,sector,ciudad,comunidad
c0fb41c9a03c1d9252ff38ae6084533fa7aebf702d342f17c1cdfd7683cdc32c,Suplantación posible,7cc79fe189d654e916842c966c687539b768470eb672c199136a7774ea8c40db,"['leisure, travel & tourism']",Zaragoza,Aragon
0480a37f19f096e15b7ac565b158401387734aa23425c0d461a5df4fef2460e1,Suplantación posible,409a9b57486b5c6bf1d4adeb4e9f739d99d74c4731c48fc40794f430c8044a4b,"['leisure, travel & tourism']",Zaragoza,Aragon
7a2e769de210d890195cb1d2cf9912e2f73e69dcc397fe5dad40eb9516d0a637,Suplantación posible,8c166cff280f609f2e2a3b07e89def0cf2aa9dd8b28273e4b88a017133357a9a,"['leisure, travel & tourism']",Zaragoza,Aragon
e4ede9579b88d0a9c6f0146bbf3747e93db6566bd3fd07d3d452ede9ade8605f,Suplantación posible,1132b85b2b87ebcb5c40bb7ca6c2934e74e1c83bec775e46efdf900916558347,"['leisure, travel & tourism']",Zaragoza,Aragon
5490db3675d612a91e0cd5be1ea06d22b4176c4c885d091b955247b6c0f7fa86,Suplantación posible,eb1edd60152fabb31d6d6fd2dccab0f1500e3d323aad07b61b992003b1d5c08d,"['leisure, travel & tourism']",Zaragoza,Aragon
c5b4757995bcefe02e136958acc478c799b705fff6518c795ed95ea429333835,Suplantación posible,7d73c37bd4878513ac87237000810faf741470ec6a97361967a4ad4f15d548b7,['marketing & advertising'],Madrid,Comunidad de Madrid
5e93fc409f47283e502f4bd28339451f70ece7ec349104399ff2360075b4a6ce,Suplantación posible,2169d3a4fb3b6610c66997e431c00cf5a1ce3a446dd6fcab8459b51a6ea00241,['marketing & advertising'],Madrid,Comunidad de Madrid
d9163315483dc4a57c227e895f46f917cfdef730b8d39a387fd16e8fbe767a7d,Suplantación NO es posible,e95b0e07c69afe9e0b7712b70f00949235f84e36f7eed99d0324dc3a2cfebd8f,['marketing & advertising'],Madrid,Comunidad de Madrid
66da580571875fb089dc5733f45cbbd2bc30c21e05c9e44441656b327e0ce188,Suplantación NO es posible,92b41e7664359530a99f157eab0b1a02a49df639f252b310d383aa827b2d2e41,['marketing & advertising'],Madrid,Comunidad de Madrid
216e5010c36937dcf2f2ebdd11cac9f41300b25c3aee7f25157adfe649f83a39,Suplantación posible,3b4c956e31ec3e6e21c8bcb757aab6f0a5c8d113a6e965b6857aa47d8b96ccbe,['marketing & advertising'],Madrid,Comunidad de Madrid
e3e6ba84eb604c3b2e7ef9347e54334af95a23749f3c600890d194f097c557bb,Suplantación posible,479b26ad25c3551f7ffff1da5621b69dc96bc3e570708d8f37a4b53dbd9584aa,['marketing & advertising'],Madrid,Comunidad de Madrid
ddc0a64e3607590a8fd632c805c3ce654803eec469f7ed5c9a8d8104dbcc9ed2,Suplantación posible,229c8fd04d3a809297aa033823535bc04f1f95c7e62a1d597bf3bcb3489d2ab1,['marketing & advertising'],Madrid,Comunidad de Madrid
76adf0446876b2fa08f68a70d1d76d402f45fe2a9d772f4c33ffa06a17b73926,Suplantación posible,e5936d1c4892d384c680fc86252e8c992e6d5eb2dc1b3c9bfb4025822b0c8e24,['telecommunications'],Madrid,Community of Madrid
5248db59ebb057180a5239e7785cac363e362473f3ebf2a5f39ba1d51dbddd85,Suplantación posible,a53398e39afd72eb43a086375a9c25c3f463ac00a820a5df68955d7d547c8278,['telecommunications'],Madrid,Community of Madrid
30626c618df1f4a7ee1c5315bc46b4822b9c3c9979f2b6d4c600132033c7f8d2,Suplantación posible,145ef2ba10711117f3fca46c3d7e9f27bcb43246f0ef6460a0a2ae54507c1c73,['telecommunications'],Madrid,Community of Madrid
d929bd727ceee3efefaf25dfd205aaab5c905ad0b086b63f91da1308a2b252b2,Suplantación NO es posible,5e9faf0344361824d77972acd0a2b817ad00cdc8e22b27112da22046cf38378a,['telecommunications'],Madrid,Community of Madrid
594b77e64002c4caa9e071e18683eacdb1c607fee4538d2a45e4af4afc6ee675,Suplantación NO es posible,e24c55c266d7f5176d9140cbaab54f9bc019ba1a96cfa0d948a0b4cf39f385f2,['telecommunications'],Madrid,Community of Madrid
89a8af07d208f3e2c13995d639d4e90bbfcb0d98fe7427267088a5f7f8831d8a,Suplantación NO es posible,951699722bb78bf383e20345e4c6b7c9ca09d17b314a829a6e44db0b3e309b31,['telecommunications'],Madrid,Community of Madrid
b0d7d8fea5b145032ba05c2407a0045936e5970c4e37781385a35777ae25bf04,Suplantación NO es posible,9c3521ffa57513b68bb832e7e8ea80addaaff6dacd571b0cf622f2b4fc4a7af8,['internet'],Madrid,Community of Madrid
50fc07ef3100de0f00accc2ff9e6690b32a3c5a2f3607e64810d1a49eace35ea,Suplantación posible,e4a326e0ba5373d7dda0f51e3139d5e737de91d3ea27a73efb998fb6410e8fdd,['internet'],Madrid,Community of Madrid
d614dfdb77e3336d7031d6a982d9c6991018507857e5977c59f91a9c502cf803,Suplantación posible,336e691bf0c7e538691cac6d233d99fe2ddd3c108a3075c774a72cda562318c8,['internet'],Madrid,Community of Madrid
dc326f904dc4015ea3c6398d53a2a69f29f1fb54ba51810d63dd1bece9729787,Suplantación quizá es posible,7255614ed63c6a30c0eec3741cb5bd4703cda60d312a84be4702a04a2e702330,['internet'],Madrid,Community of Madrid
54d8f881987abe8495a98c7cf3f7cd0f6d14c838e2d071e71a58aca88ddbd1ca,Suplantación posible,83a3a3dcbd2b8d40fa31bab3e32cd8a26aa5cbb9cce604c1d3a19b3d138c517d,['public relations & communications'],Collado Villalba,Comunidad de Madrid
21f82fe017803db02285a2ae3b035169422a018968144b039cd043e638602749,Suplantación posible,3bea32baae1aba35260c55f3985ca83bbcdea05fa0c1a61d90c66351d0f143e3,['law practice'],Barcelona,Catalonia
fcf24c91bab0b78e99e4b5beedda4e2e2138a24e47a7c99f8a82b112c95033bd,Suplantación posible,14dd12fcedcd69c65a93967225f26281bee550d54a4cb2b0e2eb358e0bc806e4,['law practice'],Barcelona,Catalonia
06acdf07f00080aae64dd9a45f299f2da917ec26bfa1034c20972fe4b48b411e,Suplantación posible,37f97982b7f6686b0fff788884ae07c4cd3388e8e583be598d6b55e4f5e554f2,['law practice'],Barcelona,Catalonia
e889ad1b784465bb56a3f1b35501f68f2bfdda9f018b07b5af9e6851335e5800,Suplantación NO es posible,2ab36b9d0d369863fd75cf62b3bd2c6dbd52112dd2b7f14979527eccbe1f115e,['law practice'],Barcelona,Catalonia
15a7a922c4a2c53464beb993504f84600f0e3f079f51f1ace81f67cf66279364,Suplantación posible,40a490cdedb80563e3ed251f7da4b09e1d21b1da586f1edc3b0876fb878dd106,['law practice'],Barcelona,Catalonia
096b8a91ade0a373da9ae63ffc80ee9dbf0dc173f45c6f878dbfc6feb505dca4,Suplantación quizá es posible,f5c9a3240c62923c4d4adcb34e3947c445a39d8fb9c76c55b489c04373b51152,['law practice'],Barcelona,Catalonia
0ceabab7bf2b69e6b97fb705cd7996f5b4138232df882ba1d7c630de446f172b,Suplantación NO es posible,b882d12e099107f63bbb5bb8c80530413fabda2162fbd60efc87b57574eeabb0,['public relations & communications'],Barcelona,Catalonia
2a227156d7a8520472678b1a90e10b0f4edb0bc56b0ba9ccab5a793e38c579ba,Suplantación quizá es posible,43e26e1a4af48c5b1612e4ffdd1f0770aaddfcb8fae3a42dbcacd15723baab5d,['civil engineering'],Valladolid,Castilla y León
f4ed37e2a0350fbf895a199f09c987dffb4ef569a9ba9dd7cf5e0eeb000b8760,Suplantación NO es posible,4761cad7570aba2e335dfc0312af54ca8305c81efa9457bfa481954ca6ab4492,['civil engineering'],Valladolid,Castilla y León
3ff356700d7075e026e260123738004f7cd24930cc22d61adf0102f51ef8f89c,Suplantación quizá es posible,e93107b341ca6ebec23358c3901c46b25b5c019d28d1d4ac022fcd2c12459bb9,['civil engineering'],Valladolid,Castilla y León
2f575490731b46318303e2ffe87997797b0a5456c3278a83407973b6769404f1,Suplantación posible,6dd08ebfcfa4ae7eefaad1f9a849af5d9187401af4b86ab0739705b55e717ce6,['civil engineering'],Valladolid,Castilla y León
8df68ad3672f532450cdcab27d71a7d189360c4077213652d5c39904432263a3,Suplantación quizá es posible,60d223e1aa6e45c7ba5d96b644596e0767a04e172909034daccecfd045bfe0bf,['civil engineering'],Valladolid,Castilla y León
ed5a9ac7451266077fad3a5387eb50da8230117f83a8dcfd7ef2a2e1115f87d4,Suplantación posible,86b81f734151ac32d576576382b0449da23c2ba295ff902e0098b10b5e1f1663,['civil engineering'],Valladolid,Castilla y León
e094c2ff4a33db0584abd662aa39f0bbf057d0d85a0d310656f8e065c3a7e3fb,Suplantación posible,6cb7e8361af77042f4f9884fbd2eda9cd45dff199867ca58113c446efe9b7207,['civil engineering'],Valladolid,Castilla y León
48d05848e3a03b01534f14f6715f5a0f07156d5649a625b0f0dd1bf218923ec0,Suplantación NO es posible,13d2d69df3ea58f361fa28ca00f5e8728ac5186eaa69923b44cfb72e58991a5b,['civil engineering'],Valladolid,Castilla y León
e772a4f3d795e98faad8ab8798a2b41ff8f2c68e4f3e2a531c41fa5af754bc7a,Suplantación posible,14e66113c15a254c7db1cb284ef633d81cb494eeda713564ed570ffb85f87e8a,['civil engineering'],Valladolid,Castilla y León
9712032cfe7bcde5de818d4101d4c07aff84e0f05e35702125245aec342de60c,Suplantación posible,8d6bf959241a11d59d878add7370020e8d16fa5a1766e197b25b996a1b133b1c,['civil engineering'],Valladolid,Castilla y León
a29c5db80ce0936a1e86dea149eda1967f4ed7447832eab706d46c52c0185bb7,Suplantación posible,7c9af657a2ccac299cb445451ccd57fbeb8bad919d35ff678ea358f6f54da758,['civil engineering'],Valladolid,Castilla y León
10b35c78087698b6d5c50862a0e06f91ba3fa2a00c284d459cb11a042ed475ba,Suplantación NO es posible,a7b92dd9a32290eeb1a845efd4671c35772268fe59b889a3ef149d03125e44be,['civil engineering'],Valladolid,Castilla y León
7eba856881c9fd69bc022eed5a6364e495300a6b47b10fd079b61db4946f96f8,Suplantación posible,b3c62181a4b1978a7c25515da4fd4590aafc0f3b8163caaeced1d9ac30ebb23c,['civil engineering'],Valladolid,Castilla y León
6ed89e0e9c06d04141bf15d533cb371f44c2f987d16d6122fd84f26bdfa9b216,Suplantación posible,abdfb52e5c6580f968d0d82f4b9da5c6d11774a9845afb42bceb61d42d01cf66,['civil engineering'],Valladolid,Castilla y León
7b009338ba89552f4f3de75aaad4a9117bfefd8a55a439f72d6e5b572f4805ae,Suplantación posible,17d63d7216e4296bc8666813e15487c045a5989fc58bc41b320ceff70d5457f2,['civil engineering'],Valladolid,Castilla y León
00d85f6fda97550583a1357f9cf16e73528b7be611c38280e0216c1e33561df4,Suplantación posible,6ee3c9e21b49dd86512e5b19e8a58797ffe5885130e92397479467013e160b90,['civil engineering'],Valladolid,Castilla y León
091f41362ed2c28c1eedaca64430ce7d57f06bf9d50108a8e7f8d7c22d0aa6e9,Suplantación posible,f8b31e361e0a2f17cc7b0acfa7d7694a24990518d9c47927fcb030d4f0b866c5,['civil engineering'],Valladolid,Castilla y León
9e4f7fbdf8a5e8c9ffbea11ddca2536e159e43384d34fd666997eb4b90951be5,Suplantación quizá es posible,270c61ab99cda8ac9126ff8e8cf0a045541f1b7208fd35e8e3a2ad424599710f,['civil engineering'],Valladolid,Castilla y León
6ed607b06bdb8eacc960312ffc38c8014bf30520c6005193d888da10bfa696e0,Suplantación posible,1f12f30754403fc9d7194cff0adbdb3819c27160cc940c4e0351d997bede65f7,['civil engineering'],Valladolid,Castilla y León
93e2be6bac29d1266b60e4e6babded79fcbad732698448e8403cb1740e69b3fc,Suplantación posible,b6a02ec219b6d3ed6e62e62f08619f31c0af8d96aa2a6571a74102e359a28868,['civil engineering'],Valladolid,Castilla y León
0aed1b22b0a0a934075765fa9789f1dae266ed94084c8126f46cc77ba6689ad3,Suplantación NO es posible,4977db361bbef0fcfd20b7f9ba4a985c549ae505a96a9a81e407e77685bee719,['civil engineering'],Valladolid,Castilla y León
3d6b61e2b9e7f3e64edcc29e7bfb72943945768a5189993681aa33cb083622af,Suplantación posible,3237f9890f6ce403fdb1591b48306e7ed8f1ba67bc1ef1dc63952d85ffa61765,['civil engineering'],Valladolid,Castilla y León
0989742bc554939a95317efc5da59fb1fecb986661cc0315ddb778e7027cef87,Suplantación quizá es posible,88f536e7f8d2fe34c027aa20dbf6f31080ae35d0d4fd2a6a5c535fd2bda59cec,['information technology & services'],Madrid,Community of Madrid
b5b9f82121a68a45bc1130b89e869d787c92c4057fdf021aa9f1410d9b32c911,Suplantación quizá es posible,b2ba8bf647f53fc24daef2b08653ba0a7e7d314682a032f1f89c85040339d4bd,['information technology & services'],Madrid,Community of Madrid
cf9b6608c2db0cc6a942711178ea0a11ab5d015efecbc17d4e3ca7bd12945673,Suplantación posible,fcf5600eb3fd9ad80a255a8d8224b792be21ffeb801f5b84b0564005a12cd844,['translation & localization'],Barcelona,Catalonia
599bf7bd7512089f2dddcec2e2076337b2e7e6cc561ef5554e26930c2e3a02a2,Suplantación NO es posible,5786ff13b1f67d29daf149d0b8789e1e46f61038733cf66b4b60b3189badf9b5,['outsourcing/offshoring'],Madrid,Community of Madrid
028e13eed1c503091636e0c700143b3da0e79f6598ea3499abec3320507eab05,Suplantación posible,60f640905a741545281e9e44eba54136a7db1e0cce15cea3e4491431cafed6e5,['outsourcing/offshoring'],Madrid,Community of Madrid
48c53f1ba4cba51e4ddb45c895593feb2b7d6087516536f552af41e1b2237982,Suplantación quizá es posible,f5d2149eafa346904253737872d9a6ee2dbb7918ab06a6647b866bd6242278b8,['outsourcing/offshoring'],Madrid,Community of Madrid
c4cef4745287cdaf838ca0a3c37b2d7f22ac90cca0953d6641c4b4a718638350,Suplantación NO es posible,6dda63cdf5aaa17500c3e4a3789687d89a8de64f84319313abdf87bee13cf08c,['outsourcing/offshoring'],Madrid,Community of Madrid
e07d9186dc3fcffb4f21779738e1ca2f34cb96616d5f2573b6554fd902145460,Suplantación NO es posible,5afb20b30c3b9807f5547fec65da296e3f42e1c9c039f0615ef3472b748de7e0,['outsourcing/offshoring'],Madrid,Community of Madrid
2ad6e29df7d31fe62211bdf34a71e116c4f081e3ab631a23ae039e047e1cb234,Suplantación posible,e233bda0e7f915b3ab1f7d080dc0d0b23ce737987474b700360636258ea0ad06,['outsourcing/offshoring'],Madrid,Community of Madrid
aee5f4022d501aee476fb8ff6a5a1224624f845f64167a7d78cd1fb2ca5a9e03,Suplantación posible,bd39caafd4a44be45a9c33e8791353a7c2bacb066cb2f17ae8e133448f4e15a4,['outsourcing/offshoring'],Madrid,Community of Madrid
c88bbb9ec5fcc9f93e96949e0209ee53179d0ed25581a65348eb335197488163,Suplantación NO es posible,77bc284456d0e0942d66b975836e2ff1d2704a96323e51c6ef453ee8c2197387,['outsourcing/offshoring'],Madrid,Community of Madrid
c4b8ad1e4b939083577e3527d913be48524596f66ef6111cb6cb27c160298799,Suplantación NO es posible,5b3e117d7871e3f35654bf62b55abceab105d1118dea81f7b02b6644fde5f0ea,['outsourcing/offshoring'],Madrid,Community of Madrid
2b0860ee809663944e26f3c6d69285c1f7577fff4a204fa69e484517990ec2f3,Suplantación posible,ba9487ff8d5f12a3e131c11b47b19077d03fcef94d459c6c499c02dd49bfc9ef,['information technology & services'],Barcelona,Catalonia
6f6fdb07ad231d7f90c6309d1a656dfe6e1c39f3574efe46d2d29ee50f424f8a,Suplantación posible,f085d74a55945bcdaa3a9b450be7ed9426395729d028ea06924639d7db784fa6,['information technology & services'],Barcelona,Catalonia
5ec6db7c8d2a06c508997b5bbc32a198ea1550892e24ca1a3d75673489212389,Suplantación quizá es posible,6a03931a82c5ce3111925aa97ae3df62a7f7f4f82d06ac4204495a03313a79ae,['information technology & services'],Barcelona,Catalonia
ba8b5044159cf8ee9c6fb0b586723763d3971ab05392e91ae9d60d3e8f7fe2a9,Suplantación quizá es posible,0eb6fa322f3a382617e82c96e3e0e683f1ae1a53639f0661a8efbedcb5963dbd,['information technology & services'],Barcelona,Catalonia
75e3e593ce275616ff612ef5249e6f4f14e8139befe26fabc21fd0ef3e31d2d7,Suplantación posible,69c298fcfe295162730d03dce695db547dfb3ca8123927f959e532ab862150c9,['information technology & services'],Barcelona,Catalonia
c7cd6213b6e7d42e8527fe31988f572efb2d3bc92d6f575a33bc9be45c9a12d0,Suplantación posible,e0dcf01560d0a187d9cd85ba14120b24a5833c2b2c6b41933bfbe6c095dff829,['information technology & services'],Barcelona,Catalonia
2bb7fe813a2bf117b60ba314c29802e9b247f47ec2dc242a8a91dc50e40659ff,Suplantación NO es posible,d337e7d3c0baae094e23b06216edc2cbbb17b6ac9f0ed4f2a79ca757d8116b9e,['hospitality'],L'Hospitalet de Llobregat,Catalunya
90095f2fec7bacb6b2fd5eaa798f5522023c1dd63fd487e6dbf75ff09f3c5b05,Suplantación posible,1a6adae75902f288d2d9f0d85ca2f1f69ec3a026f1850f30c48412c0036bcf2b,['hospitality'],L'Hospitalet de Llobregat,Catalunya
f5b0c8e47782d7be53718607e666165b7cff9836fd4e16791008339e4c17ad23,Suplantación posible,6cd173e45959849556cbef1f594f888ab9de780ede57977f8304a964debfb1cd,['hospitality'],L'Hospitalet de Llobregat,Catalunya
5f231e80b96df41e41650dceb5eee7dd801249c86a3181e974a9a1a1dbded3ee,Suplantación quizá es posible,5862decc1770c88048f842068ddb264aa9529d485ca1cff25cf62d985bd6f70e,['hospitality'],L'Hospitalet de Llobregat,Catalunya
423c327b441ad85cc08ec6c52466bc6269cceb72c2134bb288c257d8962e239f,Suplantación posible,fb298ebe48a5906bde9c1a6dd96315f2665e8c0ac5d0be18f00eb441a28f566f,['government administration'],Barcelona,Catalunya
d9803e8abb6447bf10ad0bca5703a259b1396e34b4e715d944bb2cf304bc79a8,Suplantación posible,217963cf2c4ba69434e9416aac48bb32d264837f4c0ed5e388debecf5f96e1a0,['government administration'],Barcelona,Catalunya
d9995d24a7cf2ae8ac4baad56bb27693afa0bab971807af7977befba07ac6cd8,Suplantación quizá es posible,ff415cba59426ab1efcc61b7c120968fe8c10c7c6d0d9c435608024fba749a5c,['government administration'],Barcelona,Catalunya
3888e7d0f2b2fec0b23ca64120e6f54d6eb5886a00716ff8fc83dbaeefc312b7,Suplantación NO es posible,ca4985b9dd8c8ec3d80669b2558d60a6105201bcc16d779e6708dc1335781ce4,['marketing & advertising'],Las Palmas de Gran Canaria,Canary Islands
6ec23acebe344691f1e6b170a81183c2609580e33e078c3f398d16b8b08013c1,Suplantación posible,e24048b07677e7f144f6b3df146533fa65b378dd1d070cfbd36dd57eb8fe0945,['marketing & advertising'],Las Palmas de Gran Canaria,Canary Islands
f9f5be44e4b054b85e9840e0be0208e01ffd03e3b663291d77a6134588f5930f,Suplantación NO es posible,b72e62c74e560b3771541b8799e611ff183f623811b0ba93c9d92c76135c49b7,['marketing & advertising'],Las Palmas de Gran Canaria,Canary Islands
556dfcfea25666aad578785326f1935cb0aae6a3981b3d8e26b005347178ad10,Suplantación posible,88f2590c6490725c523adeaa1e493b3ddcf6eac000e9ff50e5eff14ad63ab22d,['marketing & advertising'],Las Palmas de Gran Canaria,Canary Islands
8639e8b5cf0fb7a569db63d5c0819c60329eb1625c98978c9a6cc4d577a0d49c,Suplantación posible,883754a6a706c9936350ef85896b42e063e43c8a881cd342386d849f230bcd90,['marketing & advertising'],Las Palmas de Gran Canaria,Canary Islands
b01c8d9a6772848d0c327e5f7ba4d24d16cc10a301611e0ca2bae7b55195cfc2,Suplantación posible,8bfd8726166f1b3725ed52c947fcc8171e3eabb5576bfd4566393d5d8a23ee12,['architecture & planning'],Madrid,Community of Madrid
961db56cf355c987ed9e80394e5c02a40f144d469988b3ea74f61a032b40cdf3,Suplantación NO es posible,46127d16796aeb31f5d62aca4fc4eca53b69b2e0ca17e70670ecd7269ef55423,['architecture & planning'],Madrid,Community of Madrid
2be97a099453f744ea29782f86a83ff8194c074775054bc921cf644c1f286808,Suplantación posible,903423240ca005b27dee70c7d7a6e172e06ab539eee26ec3bf1b83ecfe038e18,['architecture & planning'],Madrid,Community of Madrid
0ef8220ee588797b50a4f208663417248b4b6faa75d15c718065d0737a878cb2,Suplantación posible,26e9eb4ef2afb75b2cac8e517bde40cc8c238c540a6d205df204cbd4342ff0e8,['internet'],Madrid,Community of Madrid
d49bc75a33cfb9b1c991e03871cedd5d2e87a53a708c6018fed13da76929d0c2,Suplantación posible,24f7bd6ccaba9381cd375b0ef168280c8ea8b17131644e823a3a93ccc9445f7e,['information technology & services'],Zaragoza,Aragon
e846261c838de3d44cdf22a37fc6a8c1b93b2761275328ee31ee5e9dc075ae83,Suplantación posible,38f4c0e8688c3b3a52ed5c1b2904ae5ff41884583f61c13ba223eae53b955a74,['information technology & services'],Zaragoza,Aragon
05028c147e424200c3f8e29c39ceb63213b8083f703c57524b69b884b82451a2,Suplantación posible,f39394668d05424f7eb271a64a4effc3e90cec64e8bc51dfb967de71c790c931,['information technology & services'],Zaragoza,Aragon
f7150fbbbe2a8c58249d93bf995e8207d0b7140fa464a10faff4fe385cf3d9bd,Suplantación posible,b082fd7118e738f3ef51611f45a2dd196c57e22de71fd7e864282a88e9da3c38,['information technology & services'],Zaragoza,Aragon
ece8a872f37cf04ebfb773ee273109d2162b91a1b2c3e698ffe4e72a4aff9a33,Suplantación NO es posible,e1d297cd59ec575c63056f776a256028e8c6a1b57df1665655f9358be5662071,['information technology & services'],Zaragoza,Aragon
ee3a11618b6d102023cbb5d22079bf0bf083af3b610684b705170d56fc4c17d7,Suplantación posible,aa0e4d95d3fdd40b87d16d3ef229392ecc1bd500c2e6eeba244dffd1f5659591,['marketing & advertising'],León,Castilla y León
bda5b7ac27f58af613f7bd4461abec75d859f632ece2112b4d7f2407c21950b4,Suplantación posible,0e6dc3387dd1d86aa04f6d99b9d6ca0e7696181d1fa62e39f7bf31f26a6688a6,['airlines/aviation'],Málaga,Andalusia
40ee5b16ddb647119b55a5a4fa5dcbb0f7ed266e179880f5dfb5555310dea8c0,Suplantación posible,35128acafa4ad3fb669bfe56c8b545b6e1c6c9e2bbdffcfbc74fbc8c2a171df8,['airlines/aviation'],Málaga,Andalusia
437432a830185f0e6454e3ab45b856177629c520a1ffdd4f0e4b46724eacd34c,Suplantación posible,186fe114a78424b389c81974f953603d140c34ee8739f48da42670c25dadd1c9,['airlines/aviation'],Málaga,Andalusia
d48afa821b66c02c5211bcd2a3f2b3118c1aaa8c28b48fddb9991f72c6807612,Suplantación posible,5f7d693672ba4c95fa89c54370a1fa325b3805ba10db9c7ecaace9476879488e,['finance'],Madrid,Community of Madrid
e099a2237eb48add24e39ddeb6e113d63ef084a06b1f5f22a4eaa1494c807138,Suplantación posible,aa2adcccb7c21ba10728d430b8653b1673c7369a8928f0be13078beaf1dec9b8,['information technology & services'],Vigo,Galicia
f2466f9a2c4c57484fcf45189ff07e5e26927352bd3d54050e2b43eabc54ec85,Suplantación posible,171caa18640245956b3da8fa4423b28ccf21eba7b8292f625d0a6aff999ed212,['information technology & services'],Vigo,Galicia
49930b3ed5b0ad79e661b1ee47ac8ca7a4739113dd019e968e0f1ec34f0a0f3a,Suplantación posible,07fb9535258fe59047d507db4562ca369b20bfdf4bb8687762fd43aecc1b70ac,['information technology & services'],Vigo,Galicia
3d92f6f319638723162f43dcad43f8d890474e44c036db67ef24f39af893a38e,Suplantación NO es posible,840e5853c4d073702bd49054ac4c7e4b788a0a6ecbcf7132da2117342979b68d,['capital markets'],Madrid,Community of Madrid
57320c8b2c075b4c9a4fe87f23491fe1f980681761e6bc88adcf46aa698ba748,Suplantación posible,ba3a4d706f9ac84c0427309de2f47eda50c40cb7b223a2b3ac7229f99ced5e23,['capital markets'],Madrid,Community of Madrid
df7b7b497eb96257989440f0ceb323c9ace26ba2dcab890c49cf4998aebfc543,Suplantación quizá es posible,7e946c660e44073fb23313758272b55d36d92b7a64495acce2bb084cc52d126b,['capital markets'],Madrid,Community of Madrid
60ba0f3f57d388a3c377293bfd06824ab098cff4c3d901aaa8828ed01345fb97,Suplantación quizá es posible,3579a16a610b774f8ed0efcdd0c15ef13eb55a4af701c8df55be8322fc8c97d1,,,
05bf1460e1edc5d4db6b0ffb20666448cd253dd21e582a7ab11221e4c8bcd3cc,Suplantación posible,202f8f0bbbb82685ff7c47b935e14a295fac23b7e5399eb01c7925a4d41509ec,,,
3c7e9cc0ec288d807791e0e39dac19b3ad4f8e09e3b2b2236558d836fcd41285,Suplantación quizá es posible,5ace2b6aa4a9cb911d295d7b09100696932f46ba11b30d606371c3506d00420d,,,
211698262e9dd0f75c34251fae673e1e5e57fc6e1d0832ea288e99b316056d52,Suplantación posible,82df876d55638602a25b10a5ba5acf5efa0fd58adec28c34cdb32cdaf3c45c4c,['sports'],Pozuelo de Alarcón,Comunidad de Madrid
bab210806c7871fa4065cf7c0c5ec1ef6993cfade1eb03ad6e5fa14ace282d88,Suplantación posible,b894daf59b402e152e7382f831179ff26ef786b7c2e89730d02ab92fa24b0c4a,['information technology & services'],Sabadell,Catalonia
29cf6241d658e2accd95862afc91ae49059f468fdea7b8c176a6ffbea3b89b79,Suplantación posible,de27fea5f19fbe3fe2ad657b25ad777e09cc1ec35c7fa0c939d3387564e20702,['information technology & services'],Sabadell,Catalonia
e9994660f2e42f31e5ab67ea24993fb6f85b5128af20741f688db9224bea004a,Suplantación posible,ca684da749f1a352344d70dbece9ef5a709f13ac8329b4c45bfb1c22a261fc99,['information technology & services'],Sabadell,Catalonia
216ef10d611c203ad6ef9a92fd542c25cf52f3f73ee93e00e8e9318d162d587f,Suplantación posible,482ce95bd58771a5956eab341a546213921418043f7550379a02e56d418737a1,['information technology & services'],Sabadell,Catalonia
01cd27401d9a7cf6fa5e2381cf7a060d285e19185a6098565fe745c09cd2ae92,Suplantación posible,68a46a093ec14ee3397431682ad7293266dccd9d35c11777ceade50eebc0db9c,['information technology & services'],Sabadell,Catalonia
b7073373ee38e20e77582ea5902c58db52b30c5505095d6687730029c767d957,Suplantación quizá es posible,06470cced93b7cf120d4d1cab3ff9a2b0e15caca42a8322bf175f6872d23d192,['information technology & services'],Sabadell,Catalonia
f1c1657a887fd87b5374df66f1e0e10753c8b8b1c7ffe641462a8a443b5b5da5,Suplantación posible,d3833da5a8cb4b8496c1cc633f8301d7ce4149dc158eac6ed082c04c5e326795,['information technology & services'],Sabadell,Catalonia
fe8de7ae0dcb6556c6669afcc94eee09b833891a8db5151792a6ecff57022955,Suplantación quizá es posible,532888443ba3e7d2fbe8039fc9c78cd1b85dbb9a5966c1dd0291a72a15ae3d2a,['information technology & services'],Sabadell,Catalonia
0cc5e43c49b79a5b06605ab2d3853c92aaef09939d602b5484e056c4ddebe48f,Suplantación posible,89d0a1319c763d04b368b90581fb035d4b09df388bb5ddb037b7034f455fe1aa,['information technology & services'],Sabadell,Catalonia
3cbe6283c5f40ab90558faf430c82780785f08ef4e11b9da63bcabbdc8805416,Suplantación posible,e03fe835979aef5294df6e03ef3f7e90345eb616277fed6462a0050908f9c2af,['information technology & services'],Sabadell,Catalonia
0fbf88f25bda3281a12f6b5f42cef244773d7afdfc6941cbc6cda5e5be34c5eb,Suplantación posible,29d3b1028b3e1c1e2ead0d3e57e1ee965608a429400fe099f0d7c028047cd2cc,['information technology & services'],Sabadell,Catalonia
d8c041d11103b1ce262ca6b9d3e4e17a2b482c5b7509a51fb91c6f6fcd714f06,Suplantación posible,efa5b19d982e8f3793eda3814ac457e450cf6682859608c16a1ea16ad4734c95,['information technology & services'],Barcelona,Catalonia
0ca2151d0bae16d5966047c02a2285674866fc16933ae51d7e249ca5c15a80f9,Suplantación quizá es posible,3f7b1b6755a41c1ef463ac3cca4b18e3cd8660b57eb534810bd3f44610702d42,['information technology & services'],Barcelona,Catalonia
